status,orbital_period,planet_radius,stellar_radius,insolation_flux,equilibrium_temperature,stellar_effective_temperature,stellar_surface_gravity
CONFIRMED,3.13877646,0.97,0.722,257.32,1022.0,5242.0,4.556
FALSE POSITIVE,5.24242029,3.86,1.829,825.0,1367.0,5383.0,3.824
CONFIRMED,35.9682692,2.95,1.529,48.68,674.0,5883.0,4.149
CONFIRMED,110.978266,1.86,1.529,10.84,463.0,5883.0,4.149
CONFIRMED,25.3690868,1.67,1.406,76.9,755.0,6126.0,4.224
CONFIRMED,6.89213244,1.35,1.446,454.45,1177.0,6164.0,4.227
CONFIRMED,8.07127043,1.53,0.853,126.94,856.0,5766.0,4.517
CONFIRMED,11.01819178,2.64,0.969,117.97,840.0,6075.0,4.486
CANDIDATE,7.2274321,1.28,0.969,206.77,967.0,6075.0,4.486
CANDIDATE,78.7327023,7.76,2.763,79.13,761.0,6715.0,3.754
CONFIRMED,12.94123564,1.7,0.938,94.29,795.0,6119.0,4.497
CONFIRMED,5.349791,1.29,1.183,422.79,1156.0,6074.0,4.368
CANDIDATE,147.281212,2.28,1.054,3.69,353.0,5708.0,4.365
CONFIRMED,5.26211833,1.95,1.309,436.61,1166.0,5587.0,4.188
CONFIRMED,12.1628195,3.14,1.309,142.77,882.0,5587.0,4.188
FALSE POSITIVE,40.8792243,1.62,0.72,8.59,437.0,5383.0,4.609
CONFIRMED,18.8262877,2.34,0.845,28.85,591.0,5215.0,4.481
CANDIDATE,13.9034057,1.55,0.819,41.08,646.0,5261.0,4.523
CONFIRMED,4.76702759,1.19,0.937,282.97,1046.0,5629.0,4.43
FALSE POSITIVE,40.0088894,20.75,1.023,27.65,585.0,6237.0,4.403
CANDIDATE,6.35705314,1.59,0.96,227.07,990.0,5982.0,4.493
FALSE POSITIVE,6.58738839,1.35,0.822,136.02,871.0,5616.0,4.564
FALSE POSITIVE,0.759706632,1.38,2.094,51080.76,3834.0,8621.0,4.101
CONFIRMED,4.37033233,1.56,1.182,475.39,1191.0,5657.0,4.282
FALSE POSITIVE,62.6825769,39.8,3.101,166.36,916.0,7058.0,3.648
FALSE POSITIVE,50.5715805,2.74,0.783,6.44,406.0,5262.0,4.59
CANDIDATE,16.2707207,28.42,1.244,110.79,827.0,6117.0,4.315
CONFIRMED,2.032319072,1.87,1.05,1333.35,1542.0,6156.0,4.443
FALSE POSITIVE,6.0959841,0.99,0.885,225.07,988.0,5826.0,4.43
CONFIRMED,22.9221181,1.33,1.081,51.7,684.0,5897.0,4.357
CONFIRMED,16.10474503,3.21,2.886,425.93,1159.0,5822.0,3.683
FALSE POSITIVE,0.93374232,18.29,0.806,1706.25,1638.0,5553.0,4.577
CONFIRMED,7.42697378,1.4,0.982,154.52,899.0,5573.0,4.434
CONFIRMED,4.60300256,1.32,0.788,122.02,848.0,4821.0,4.529
CONFIRMED,0.766691517,1.22,0.788,1334.22,1541.0,4821.0,4.529
FALSE POSITIVE,16.9329284,2.46,1.095,93.34,793.0,6310.0,4.417
FALSE POSITIVE,0.495434094,1.57,0.936,5088.43,2151.0,5529.0,4.471
CONFIRMED,12.00089667,1.47,0.69,37.81,632.0,5195.0,4.598
CANDIDATE,1.169010526,91.91,5.847,47688.8,3766.0,5944.0,3.25
CONFIRMED,1.916940872,0.89,0.872,571.25,1246.0,5083.0,4.468
CANDIDATE,11.6191707,2.21,0.834,77.43,756.0,5870.0,4.56
CANDIDATE,38.2292037,1.51,0.598,3.92,359.0,4544.0,4.656
CONFIRMED,16.3012727,1.54,0.796,22.73,557.0,4873.0,4.558
CONFIRMED,13.32354078,1.32,1.218,136.61,872.0,6113.0,4.341
CANDIDATE,2.10081629,1.65,0.918,852.78,1378.0,5815.0,4.5
FALSE POSITIVE,5.2438528,1.11,0.918,251.99,1016.0,5815.0,4.5
FALSE POSITIVE,0.872952088,25.5,2.082,23715.46,3165.0,7102.0,3.972
CONFIRMED,7.01074295,3.76,2.476,1054.63,1453.0,5814.0,3.745
CONFIRMED,17.2922631,2.13,1.299,101.22,809.0,5936.0,4.261
CONFIRMED,94.289223,2.11,0.904,4.39,369.0,5632.0,4.537
CONFIRMED,0.577369336,1.42,0.716,2239.26,1757.0,5255.0,4.617
CONFIRMED,11.96407399,3.21,0.961,100.96,808.0,5903.0,4.437
FALSE POSITIVE,2.493237866,9.48,4.131,5975.48,2241.0,5002.0,3.344
CONFIRMED,12.90467523,1.49,0.722,20.91,545.0,4513.0,4.574
CONFIRMED,31.2012202,1.47,0.722,6.44,406.0,4513.0,4.574
CONFIRMED,22.5968256,1.3,1.104,47.7,670.0,5610.0,4.301
CONFIRMED,45.3486381,1.61,1.104,18.84,531.0,5610.0,4.301
CONFIRMED,5.25419589,2.12,0.987,338.15,1093.0,6123.0,4.472
CONFIRMED,5.90608902,1.77,0.961,247.83,1012.0,5966.0,4.493
CONFIRMED,47.7052566,2.89,0.672,3.42,347.0,4551.0,4.609
CONFIRMED,86.829519,1.68,0.463,0.35,196.0,3576.0,4.791
CONFIRMED,9.95667035,3.41,1.115,189.48,946.0,6165.0,4.365
CONFIRMED,10.41728722,1.64,1.151,135.34,870.0,5557.0,4.288
CANDIDATE,5.4675514,1.07,1.151,319.36,1078.0,5557.0,4.288
CANDIDATE,2.27050106,0.55,0.528,157.05,903.0,4671.0,4.721
CANDIDATE,4.02321842,0.48,0.528,73.5,747.0,4671.0,4.721
CONFIRMED,26.7838935,1.59,0.856,17.69,523.0,5242.0,4.512
CANDIDATE,57.3888262,1.88,0.856,6.41,406.0,5242.0,4.512
CONFIRMED,45.126216,2.32,1.169,31.54,604.0,6499.0,4.378
CONFIRMED,11.94019101,1.86,0.748,35.99,625.0,5073.0,4.607
FALSE POSITIVE,3.51295674,1.1,1.17,999.6,1434.0,6453.0,4.326
CONFIRMED,4.16056658,0.7,0.815,222.54,985.0,5481.0,4.574
FALSE POSITIVE,2.93101771,1.15,0.788,390.28,1134.0,5485.0,4.5
FALSE POSITIVE,16.2276756,2.11,0.883,41.57,648.0,5328.0,4.447
FALSE POSITIVE,1.595630597,17.94,0.729,778.05,1346.0,5632.0,4.616
FALSE POSITIVE,10.21507506,1.5,0.95,87.48,780.0,5406.0,4.433
CONFIRMED,31.0572947,1.85,0.734,12.57,480.0,5395.0,4.615
CONFIRMED,15.1622287,3.12,1.112,111.74,829.0,6325.0,4.409
CONFIRMED,10.04378351,2.94,1.112,193.39,951.0,6325.0,4.409
CONFIRMED,56.4148314,2.9,1.112,19.37,535.0,6325.0,4.409
CANDIDATE,27.9040511,2.19,1.112,49.53,677.0,6325.0,4.409
FALSE POSITIVE,0.646745436,1.49,1.112,7468.24,2373.0,6325.0,4.409
FALSE POSITIVE,86.431871,2.85,1.112,10.97,464.0,6325.0,4.409
FALSE POSITIVE,40.8777605,29.55,0.937,18.15,526.0,5930.0,4.489
CANDIDATE,6.80243431,2.6,0.816,151.72,895.0,5836.0,4.561
CONFIRMED,84.5733346,2.59,0.888,4.26,366.0,5418.0,4.543
CONFIRMED,4.14789051,1.93,1.417,878.32,1389.0,6150.0,4.223
FALSE POSITIVE,1.958577398,1.8,0.816,579.19,1252.0,5402.0,4.568
CONFIRMED,5.19103699,1.92,1.125,462.91,1183.0,6321.0,4.417
CANDIDATE,7.5017934,1.32,1.125,283.25,1046.0,6321.0,4.417
CONFIRMED,4.86638504,1.32,1.111,372.7,1121.0,5688.0,4.333
FALSE POSITIVE,4.79176993,0.81,0.756,143.74,883.0,5138.0,4.536
CONFIRMED,25.1933989,1.95,0.84,16.34,513.0,5009.0,4.491
CONFIRMED,12.3101351,1.51,0.84,42.42,651.0,5009.0,4.491
CONFIRMED,6.79164656,1.01,1.003,230.81,994.0,5772.0,4.351
CONFIRMED,11.8376933,1.0,1.003,110.03,826.0,5772.0,4.351
CONFIRMED,18.5525162,2.53,0.829,33.14,612.0,5569.0,4.566
CANDIDATE,47.3659328,11.97,0.902,12.62,481.0,5708.0,4.482
FALSE POSITIVE,8.48031302,2.74,2.43,1229.56,1510.0,6541.0,3.778
FALSE POSITIVE,1.045492348,0.83,1.457,6522.69,2291.0,6057.0,4.088
CONFIRMED,13.62801048,3.28,0.855,39.48,639.0,5052.0,4.48
CANDIDATE,53.3580444,3.41,1.036,11.94,474.0,5481.0,4.369
CANDIDATE,0.912351255,1.46,1.036,2705.58,1840.0,5481.0,4.369
CONFIRMED,16.83203175,1.86,1.008,53.44,690.0,5518.0,4.4
CANDIDATE,7.1931193,1.12,1.008,166.3,916.0,5518.0,4.4
FALSE POSITIVE,13.37499553,2.01,0.961,57.85,703.0,5263.0,4.404
FALSE POSITIVE,4.35370136,1.33,0.985,456.83,1179.0,5992.0,4.382
CANDIDATE,1.530515205,0.84,0.259,32.46,608.0,3462.0,5.004
FALSE POSITIVE,1.08070294,1.04,0.813,1419.52,1565.0,5482.0,4.539
FALSE POSITIVE,4.74254518,1.77,1.007,369.34,1118.0,6046.0,4.478
FALSE POSITIVE,18.13559979,24.49,1.038,72.36,744.0,6184.0,4.448
CONFIRMED,3.70429015,1.45,1.927,2708.57,1839.0,6732.0,3.958
CONFIRMED,4.35407371,1.63,0.909,279.53,1043.0,5455.0,4.421
CONFIRMED,2.936587946,1.77,0.909,473.18,1190.0,5455.0,4.421
FALSE POSITIVE,27.795762425,81.48,1.13,43.51,655.0,5915.0,4.329
CONFIRMED,11.32269749,1.51,0.642,22.24,554.0,4563.0,4.624
CONFIRMED,13.71218522,2.47,0.831,49.26,676.0,5550.0,4.562
CONFIRMED,12.14684625,1.75,1.963,342.49,1097.0,5877.0,3.927
CONFIRMED,7.46718958,1.04,1.169,271.25,1035.0,6161.0,4.399
FALSE POSITIVE,0.874629873,0.72,0.832,1538.25,1597.0,5099.0,4.491
FALSE POSITIVE,5.46091846,1.25,0.93,353.34,1106.0,6319.0,4.465
CONFIRMED,3.17323012,0.88,0.633,112.21,830.0,4500.0,4.632
CONFIRMED,13.2970695,0.91,0.633,16.64,515.0,4500.0,4.632
CONFIRMED,5.05661302,1.15,0.939,286.32,1049.0,5926.0,4.506
CONFIRMED,24.3344939,1.74,0.967,41.3,647.0,6091.0,4.487
CONFIRMED,131.187921,2.34,0.803,1.54,284.0,4898.0,4.518
FALSE POSITIVE,2.17489806,1.08,1.15,1187.26,1496.0,5749.0,4.323
CONFIRMED,25.8859397,1.66,0.899,20.35,542.0,5190.0,4.446
CONFIRMED,2.607545159,2.07,1.096,993.79,1431.0,6147.0,4.435
CONFIRMED,3.24417541,1.84,0.87,283.66,1047.0,5094.0,4.469
CONFIRMED,14.5123622,2.08,0.87,38.6,636.0,5094.0,4.469
FALSE POSITIVE,6.85567248,1.27,0.883,153.07,897.0,5734.0,4.538
FALSE POSITIVE,2.28607282,1.01,0.654,186.39,942.0,4583.0,4.65
CONFIRMED,14.02634692,2.66,1.131,108.07,822.0,5970.0,4.355
FALSE POSITIVE,12.425866431,2.12,0.94,71.19,741.0,5428.0,4.404
CONFIRMED,25.5433704,2.11,1.782,84.0,772.0,5422.0,3.945
CANDIDATE,0.66682654,1.49,0.554,461.55,1183.0,3993.0,4.696
CONFIRMED,45.0909201,2.44,0.9,13.27,487.0,5790.0,4.528
CONFIRMED,15.0539886,1.44,0.818,46.3,665.0,5475.0,4.479
CONFIRMED,68.8861017,1.47,1.222,14.91,501.0,5753.0,4.2
CONFIRMED,9.99115241,1.68,0.796,44.77,660.0,4838.0,4.524
CONFIRMED,3.60082855,1.36,0.796,174.45,927.0,4838.0,4.524
CONFIRMED,5.72716067,1.4,0.796,93.96,794.0,4838.0,4.524
CANDIDATE,4.267961416,1.42,1.237,834.16,1371.0,6395.0,4.275
CONFIRMED,36.292017,3.1,1.615,54.91,694.0,5843.0,4.069
CONFIRMED,12.4128518,1.5,1.346,179.24,933.0,5945.0,4.196
CONFIRMED,3.92453009,1.82,0.849,314.25,1074.0,5776.0,4.554
CONFIRMED,11.60653061,1.88,0.701,27.47,584.0,4703.0,4.582
CONFIRMED,2.66831274,1.48,0.899,581.38,1252.0,5806.0,4.528
CONFIRMED,0.984941669,1.49,1.662,7044.68,2335.0,5825.0,4.046
CONFIRMED,0.663085361,1.6,0.767,1894.94,1681.0,5172.0,4.6
CONFIRMED,19.1187425,2.33,1.463,108.48,823.0,5862.0,4.148
FALSE POSITIVE,1.08749101,4.91,3.204,21388.7,3081.0,5988.0,3.594
FALSE POSITIVE,1.183818383,0.91,0.992,2337.65,1775.0,6014.0,4.459
CONFIRMED,48.4313003,2.78,0.805,5.81,396.0,4891.0,4.516
CONFIRMED,6.73808701,0.73,0.769,90.19,786.0,5168.0,4.566
CONFIRMED,13.0600399,0.8,0.769,37.3,630.0,5168.0,4.566
FALSE POSITIVE,7.57571414,2.45,1.171,315.8,1075.0,6418.0,4.395
FALSE POSITIVE,0.933754669,1.48,1.457,8881.31,2475.0,6443.0,4.146
FALSE POSITIVE,4.76887671,2.11,1.855,1303.61,1532.0,6063.0,3.926
CONFIRMED,14.8200596,0.96,0.732,21.92,552.0,4825.0,4.603
CONFIRMED,20.49041,2.34,0.923,36.01,625.0,5681.0,4.524
FALSE POSITIVE,0.962827066,29.27,3.028,31471.91,3399.0,6534.0,3.647
CONFIRMED,8.679037,1.79,1.027,191.84,949.0,6117.0,4.42
CONFIRMED,11.1296971,1.93,0.964,119.44,843.0,6122.0,4.487
FALSE POSITIVE,7.10397925,1.51,0.789,105.84,818.0,5488.0,4.584
CONFIRMED,4.5513988,1.13,0.84,159.65,907.0,5009.0,4.491
FALSE POSITIVE,12.2141545,18.13,0.824,51.37,683.0,5435.0,4.578
FALSE POSITIVE,3.732261,1.09,0.867,369.47,1119.0,5762.0,4.495
CANDIDATE,15.92108138,3.14,0.82,40.88,645.0,5595.0,4.57
CONFIRMED,19.0054098,28.47,1.036,78.19,758.0,6347.0,4.423
FALSE POSITIVE,1.96433113,1.33,1.121,1704.63,1638.0,6306.0,4.405
CANDIDATE,2.81043228,1.43,2.079,1978.53,1701.0,5415.0,3.868
CONFIRMED,0.968527683,1.21,0.886,1867.0,1677.0,5580.0,4.538
FALSE POSITIVE,0.759762021,24.2,1.123,6419.35,2280.0,6386.0,4.402
CANDIDATE,4.790912471,2.25,0.676,62.51,717.0,4359.0,4.601
CONFIRMED,6.49441464,1.75,0.742,68.05,732.0,4769.0,4.557
CONFIRMED,28.4750006,2.64,0.831,13.5,489.0,4996.0,4.497
CONFIRMED,4.86634094,1.94,0.831,142.39,881.0,4996.0,4.497
CONFIRMED,5.60402307,1.25,0.737,84.65,774.0,4847.0,4.581
CONFIRMED,13.0313583,2.88,1.071,84.94,774.0,5514.0,4.345
CANDIDATE,2.61090223,1.8,1.071,724.16,1323.0,5514.0,4.345
CONFIRMED,40.9905002,2.41,1.41,36.5,627.0,5842.0,4.17
CONFIRMED,57.2932309,1.95,0.729,3.76,355.0,4806.0,4.564
CONFIRMED,1.385787741,0.55,0.6,245.15,1008.0,4239.0,4.667
CONFIRMED,12.02295362,3.28,0.879,85.78,776.0,5982.0,4.535
CONFIRMED,16.79716262,2.75,0.697,15.19,503.0,4652.0,4.617
CONFIRMED,64.0019669,2.48,0.697,2.55,322.0,4652.0,4.617
CONFIRMED,37.3331165,2.5,1.588,44.17,657.0,5623.0,4.079
CANDIDATE,17.6997392,1.96,0.742,17.73,523.0,4807.0,4.583
CONFIRMED,7.9709719,2.27,0.826,79.1,760.0,5237.0,4.572
CONFIRMED,6.03355539,3.34,3.588,1540.84,1598.0,4924.0,3.356
CONFIRMED,3.02558494,1.62,1.263,1148.47,1484.0,6123.0,4.263
CANDIDATE,5.42204257,1.39,1.263,527.11,1222.0,6123.0,4.263
CONFIRMED,48.8882668,2.96,0.788,5.23,386.0,4821.0,4.529
CONFIRMED,51.1319346,2.43,1.107,20.36,542.0,6071.0,4.353
CONFIRMED,39.8312536,1.46,0.759,7.33,420.0,5026.0,4.58
FALSE POSITIVE,5.26648126,1.07,1.065,420.53,1155.0,6204.0,4.394
FALSE POSITIVE,2.67596808,1.57,0.795,234.19,998.0,4732.0,4.53
CONFIRMED,7.41683033,3.36,3.324,973.85,1425.0,4938.0,3.45
CONFIRMED,20.4853893,3.6,3.324,251.16,1015.0,4938.0,3.45
CONFIRMED,0.727331746,0.67,0.356,122.92,849.0,3460.0,4.92
CONFIRMED,1.302017467,1.37,0.816,772.73,1344.0,4948.0,4.508
CONFIRMED,28.6253502,2.38,0.941,25.54,573.0,5774.0,4.508
CONFIRMED,6.98141327,1.42,2.163,865.81,1384.0,6054.0,3.923
FALSE POSITIVE,1.319677953,1.13,1.076,2729.71,1843.0,6306.0,4.426
CONFIRMED,8.94337724,1.48,1.005,188.93,946.0,6074.0,4.375
CANDIDATE,0.827151296,19.1,11.895,168151.39,5171.0,4452.0,2.28
FALSE POSITIVE,3.54789928,0.99,0.725,224.45,987.0,5399.0,4.619
CANDIDATE,18.0243482,1.98,0.91,51.44,683.0,5955.0,4.52
CANDIDATE,16.4793229,1.53,0.716,19.62,537.0,4908.0,4.618
CONFIRMED,3.65690909,1.32,1.271,828.52,1368.0,6078.0,4.294
CONFIRMED,88.0712769,2.4,0.819,2.79,330.0,4939.0,4.506
CANDIDATE,39.7557642,13.72,0.511,2.64,325.0,4405.0,4.732
CANDIDATE,10.27127527,0.94,0.511,16.02,510.0,4405.0,4.732
CONFIRMED,12.5722897,1.09,1.169,145.82,886.0,6084.0,4.319
CONFIRMED,40.8366307,1.5,0.925,14.3,496.0,5529.0,4.457
FALSE POSITIVE,11.7761073,1.31,0.689,34.75,619.0,5096.0,4.618
FALSE POSITIVE,1.867281146,31.18,1.025,1405.94,1561.0,6117.0,4.457
CONFIRMED,9.30991834,1.21,1.101,164.38,913.0,5806.0,4.353
CANDIDATE,18.1209388,1.68,0.774,20.58,543.0,4905.0,4.536
CONFIRMED,3.23941775,0.77,0.858,511.14,1213.0,6075.0,4.541
FALSE POSITIVE,2.9322509,1.33,0.966,700.81,1312.0,6106.0,4.487
CONFIRMED,23.4772553,1.34,1.121,70.05,738.0,6384.0,4.361
CANDIDATE,6.2614227,0.81,1.121,407.58,1146.0,6384.0,4.361
CONFIRMED,66.5576728,4.96,3.405,77.68,757.0,5734.0,3.591
CANDIDATE,17.6637979,2.98,3.405,455.65,1178.0,5734.0,3.591
FALSE POSITIVE,2.01948607,2.15,0.944,988.37,1430.0,5884.0,4.481
FALSE POSITIVE,3.04468229,0.86,0.98,566.03,1244.0,5575.0,4.363
FALSE POSITIVE,4.98845099,1.33,0.961,292.71,1055.0,5695.0,4.411
FALSE POSITIVE,1.71030803,1.32,0.9,1039.18,1449.0,5790.0,4.528
CANDIDATE,8.28157072,1.37,1.175,197.82,956.0,5640.0,4.288
FALSE POSITIVE,79.9201319,1.81,0.476,0.53,217.0,3812.0,4.767
CANDIDATE,0.82628442,0.96,0.829,1654.69,1629.0,5218.0,4.548
CANDIDATE,6.37705295,2.15,0.965,180.66,935.0,5672.0,4.503
CANDIDATE,1.347512632,23.45,0.685,775.18,1346.0,5316.0,4.585
FALSE POSITIVE,0.512581697,1.32,0.82,3827.79,2009.0,5547.0,4.571
FALSE POSITIVE,12.07760884,1.03,0.845,59.51,708.0,5370.0,4.471
CANDIDATE,18.55581565,20.83,8.841,2442.24,1793.0,5988.0,2.982
CANDIDATE,13.33094869,25.95,1.039,104.37,815.0,5991.0,4.394
CONFIRMED,2.7296036,1.53,1.235,1056.15,1455.0,5887.0,4.292
CONFIRMED,3.59645081,1.66,1.235,732.82,1327.0,5887.0,4.292
CANDIDATE,10.30148508,1.6,1.235,180.14,934.0,5887.0,4.292
CONFIRMED,3.11604194,1.59,0.86,375.55,1123.0,5591.0,4.559
CONFIRMED,12.7372371,0.87,0.868,55.82,697.0,5420.0,4.502
CONFIRMED,40.0306267,2.01,1.373,34.19,617.0,5855.0,4.227
CONFIRMED,3.03267135,0.6,0.921,468.31,1187.0,5640.0,4.492
FALSE POSITIVE,251.7512,1.25,0.921,1.29,272.0,5640.0,4.492
CONFIRMED,5.34182466,0.95,1.135,379.09,1125.0,5767.0,4.287
CONFIRMED,10.42317343,1.07,1.135,155.7,901.0,5767.0,4.287
CANDIDATE,7.87845756,0.78,1.135,226.11,989.0,5767.0,4.287
CONFIRMED,2.131945045,1.66,1.013,955.16,1418.0,5845.0,4.469
CONFIRMED,12.9462567,1.13,0.867,80.34,764.0,6058.0,4.54
CONFIRMED,5.77957133,1.5,0.581,30.22,598.0,4102.0,4.687
CONFIRMED,0.664074145,1.19,0.797,1998.48,1703.0,5178.0,4.585
CANDIDATE,22.7909233,1.38,1.642,130.75,862.0,6311.0,4.116
FALSE POSITIVE,0.755109106,0.85,0.815,2130.82,1733.0,5452.0,4.572
CANDIDATE,175.603366,2.87,1.009,3.46,348.0,6225.0,4.461
CONFIRMED,14.7966306,0.98,1.307,138.25,874.0,6175.0,4.299
CANDIDATE,9.5539134,0.68,1.307,247.86,1012.0,6175.0,4.299
CONFIRMED,11.25401871,2.42,1.118,147.13,888.0,5995.0,4.351
CONFIRMED,9.18244299,1.24,1.314,289.74,1052.0,6194.0,4.242
CONFIRMED,14.6134781,1.12,1.314,155.87,901.0,6194.0,4.242
FALSE POSITIVE,119.682075,30.39,0.911,3.59,351.0,5778.0,4.531
CONFIRMED,8.00504749,1.52,1.101,271.68,1035.0,6398.0,4.411
CONFIRMED,12.13070414,1.61,1.101,155.85,901.0,6398.0,4.411
CONFIRMED,5.61357653,1.41,1.101,435.61,1165.0,6398.0,4.411
CANDIDATE,29.2254372,1.35,1.008,33.69,614.0,6049.0,4.461
FALSE POSITIVE,25.3239215,19.02,0.668,12.94,484.0,5128.0,4.6
FALSE POSITIVE,1.33255087,1.19,1.054,2107.29,1728.0,5774.0,4.347
FALSE POSITIVE,2.622134451,1.64,1.369,1359.14,1548.0,5864.0,4.199
CONFIRMED,11.47685263,1.58,1.032,94.94,796.0,5550.0,4.384
CANDIDATE,73.711039,1.77,1.502,23.81,563.0,6374.0,4.193
CANDIDATE,14.43348326,16.25,0.702,22.91,558.0,4915.0,4.627
FALSE POSITIVE,0.933746783,1.3,0.663,696.63,1309.0,4643.0,4.61
CANDIDATE,0.754457729,2.07,1.193,4879.62,2131.0,5561.0,4.25
CONFIRMED,2.7612237,1.84,2.232,3906.36,2017.0,6381.0,3.897
FALSE POSITIVE,5.59727625,1.26,0.876,213.15,975.0,5796.0,4.522
CANDIDATE,24.1073172,2.74,2.517,304.22,1065.0,6585.0,3.813
CANDIDATE,115.230655,4.02,2.517,37.8,632.0,6585.0,3.813
FALSE POSITIVE,1.228721184,1.62,0.764,728.99,1324.0,4897.0,4.542
CONFIRMED,4.61225043,0.51,0.961,268.27,1032.0,5495.0,4.442
CANDIDATE,7.57299816,0.53,0.961,138.36,875.0,5495.0,4.442
CANDIDATE,51.5738653,2.41,0.813,7.12,417.0,5380.0,4.581
CONFIRMED,7.99022379,1.97,1.542,361.73,1113.0,5689.0,4.065
CONFIRMED,4.69505576,1.49,0.959,343.6,1098.0,5999.0,4.494
FALSE POSITIVE,0.569115976,1.8,0.656,1504.24,1589.0,4788.0,4.61
CONFIRMED,8.63050092,1.43,0.764,70.63,739.0,5352.0,4.599
FALSE POSITIVE,12.49117388,1.36,0.911,80.08,763.0,5753.0,4.461
CONFIRMED,3.27645723,1.71,0.963,482.56,1195.0,5812.0,4.504
CONFIRMED,16.0573291,2.27,0.806,41.04,645.0,5644.0,4.575
FALSE POSITIVE,8.44326557,1.97,1.023,179.79,934.0,6081.0,4.468
FALSE POSITIVE,0.328686504,1.11,0.847,6891.11,2324.0,5430.0,4.535
CONFIRMED,5.57654782,0.92,1.238,462.81,1183.0,6187.0,4.341
CANDIDATE,4.02664625,0.68,1.238,715.51,1318.0,6187.0,4.341
CONFIRMED,115.6863392,3.52,1.149,6.09,401.0,5800.0,4.327
CONFIRMED,3.81371423,1.37,0.82,264.63,1029.0,5547.0,4.571
CONFIRMED,38.0970717,1.58,0.398,0.81,242.0,3554.0,4.867
CONFIRMED,8.38395796,3.24,2.605,645.64,1285.0,5405.0,3.741
CONFIRMED,1.68189051,1.27,1.374,2432.14,1790.0,5827.0,4.191
FALSE POSITIVE,8.59000355,1.82,0.876,119.26,843.0,5817.0,4.538
CONFIRMED,44.9977604,1.59,0.983,15.74,508.0,5871.0,4.493
CONFIRMED,7.12815163,1.36,1.994,839.5,1373.0,6311.0,3.998
FALSE POSITIVE,29.7123181,46.43,1.921,135.31,870.0,6440.0,3.984
CONFIRMED,19.9401211,2.42,0.763,28.29,588.0,5623.0,4.596
CONFIRMED,22.2420032,2.04,2.164,195.54,954.0,5979.0,3.854
CONFIRMED,3.88148385,0.59,0.979,423.0,1156.0,5854.0,4.469
CANDIDATE,3.98864999,1.15,1.188,547.73,1233.0,5692.0,4.288
CONFIRMED,2.524017517,1.5,0.871,495.14,1203.0,5420.0,4.487
CANDIDATE,25.1123362,2.22,1.112,53.73,691.0,6133.0,4.367
CANDIDATE,3.55557922,0.84,1.082,615.03,1270.0,5839.0,4.337
CONFIRMED,9.08233411,1.35,0.788,68.75,734.0,5354.0,4.587
FALSE POSITIVE,0.790539912,1.24,0.767,1200.65,1502.0,4791.0,4.541
FALSE POSITIVE,1.705782214,1.82,1.009,1060.41,1455.0,5387.0,4.38
FALSE POSITIVE,0.532086296,16.99,0.698,2417.28,1790.0,5271.0,4.636
CONFIRMED,8.83929462,1.94,0.87,86.5,778.0,5330.0,4.491
FALSE POSITIVE,0.631795416,1.88,1.519,14547.08,2797.0,6414.0,4.173
CONFIRMED,7.56126152,1.2,0.895,149.17,891.0,5853.0,4.529
CONFIRMED,34.9897847,1.14,0.521,1.71,292.0,3765.0,4.725
CONFIRMED,7.05429483,1.0,0.521,14.46,497.0,3765.0,4.725
FALSE POSITIVE,6.38315744,2.35,0.714,91.0,787.0,5262.0,4.623
CONFIRMED,16.1289679,2.94,1.087,61.87,715.0,5392.0,4.314
FALSE POSITIVE,1.710279417,1.57,1.023,1272.5,1524.0,5834.0,4.472
CONFIRMED,13.5631157,1.75,0.895,68.41,733.0,5853.0,4.529
CONFIRMED,16.2959916,1.83,0.961,49.81,678.0,5495.0,4.442
CANDIDATE,6.77367892,1.33,1.072,324.84,1083.0,6392.0,4.425
CANDIDATE,5.22402436,0.58,0.84,185.16,941.0,5487.0,4.512
CONFIRMED,11.6601667,2.08,1.083,114.36,834.0,5791.0,4.381
FALSE POSITIVE,89.465468,2.57,2.46,21.43,549.0,5192.0,3.773
CONFIRMED,18.0161227,2.39,1.065,82.38,768.0,6245.0,4.406
CONFIRMED,2.10433534,0.79,0.433,45.34,662.0,3605.0,4.837
CONFIRMED,9.88736642,0.68,0.816,82.32,768.0,5693.0,4.57
CONFIRMED,28.8431751,2.66,0.785,13.77,491.0,5151.0,4.528
FALSE POSITIVE,1.112207126,0.73,0.972,2467.09,1797.0,6046.0,4.486
CANDIDATE,64.034363,3.47,0.783,6.72,411.0,5691.0,4.561
FALSE POSITIVE,1.303576682,1.51,0.955,1940.45,1694.0,6045.0,4.494
CONFIRMED,0.679336747,1.4,0.913,2982.78,1883.0,5440.0,4.491
FALSE POSITIVE,213.6103207,46.07,0.845,1.69,291.0,5931.0,4.554
FALSE POSITIVE,170.8658492,24.4,1.324,5.33,387.0,5989.0,4.221
FALSE POSITIVE,21.47642727,59.5,1.0,43.52,655.0,5780.0,4.438
CONFIRMED,88.5122014,4.7,0.945,5.47,390.0,5593.0,4.45
CONFIRMED,42.9923284,3.32,0.945,14.33,496.0,5593.0,4.45
FALSE POSITIVE,4.593595496,44.14,0.884,258.12,1022.0,5717.0,4.538
CONFIRMED,197.5111484,9.52,1.674,5.54,391.0,5616.0,4.004
CONFIRMED,11.1726723,1.5,1.674,255.06,1019.0,5616.0,4.004
